team_slug,team_name,player_name,player_position,weighted_mock_score,raw_mock_count,unique_mocks,unique_authors,avg_pick,median_pick,min_pick,max_pick,avg_author_weight,team_specific_weight_uses,weighted_team_total,raw_team_total,weighted_share_of_team_picks
los-angeles-rams,Los Angeles Rams,Sonny Styles,LB,1.0878136200716846,3,3,3,13.0,13.0,13,13,0.36260454002389486,1,79.28031457885103,239,0.013721106252545974
los-angeles-rams,Los Angeles Rams,Carnell Tate,WR,1.0,4,4,4,10.25,11.5,5,13,0.25,3,79.28031457885103,239,0.012613471645668293
los-angeles-rams,Los Angeles Rams,Jeremiyah Love,RB,0.6666666666666667,2,2,2,8.5,8.5,4,13,0.33333333333333337,2,79.28031457885103,239,0.008408981097112196
los-angeles-rams,Los Angeles Rams,Rueben Bain,EDGE,0.6666666666666667,2,2,2,13.0,13.0,13,13,0.33333333333333337,2,79.28031457885103,239,0.008408981097112196
los-angeles-rams,Los Angeles Rams,Ty Simpson,QB,0.6666666666666667,2,2,2,29.5,29.5,28,31,0.33333333333333337,2,79.28031457885103,239,0.008408981097112196
los-angeles-rams,Los Angeles Rams,Kadyn Proctor,OT,0.6666666666666666,2,2,2,13.0,13.0,13,13,0.3333333333333333,0,79.28031457885103,239,0.008408981097112194
los-angeles-rams,Los Angeles Rams,Mansoor Delane,CB,0.4444444444444445,2,2,2,13.0,13.0,13,13,0.22222222222222224,2,79.28031457885103,239,0.005605987398074797
los-angeles-rams,Los Angeles Rams,Caleb Lomu,OT,0.3921568627450981,1,1,1,13.0,13.0,13,13,0.3921568627450981,1,79.28031457885103,239,0.0049464594688895264
los-angeles-rams,Los Angeles Rams,Denzel Boston,WR,0.3921568627450981,1,1,1,13.0,13.0,13,13,0.3921568627450981,1,79.28031457885103,239,0.0049464594688895264
los-angeles-rams,Los Angeles Rams,Olaivavega Ioane,IOL,0.33333333333333337,1,1,1,13.0,13.0,13,13,0.33333333333333337,1,79.28031457885103,239,0.004204490548556098
los-angeles-rams,Los Angeles Rams,Caleb Downs,S,0.16666666666666669,2,2,2,13.0,13.0,13,13,0.08333333333333334,2,79.28031457885103,239,0.002102245274278049
miami-dolphins,Miami Dolphins,Francis Mauigoa,OT,12.73548128731615,36,33,33,11.055555555555555,11.0,9,15,0.35376336909211525,23,148.06273888012012,448,0.08601408689074372
miami-dolphins,Miami Dolphins,Makai Lemon,WR,12.630793603818168,40,39,38,11.325,11.0,7,25,0.31576984009545417,25,148.06273888012012,448,0.0853070374042234
miami-dolphins,Miami Dolphins,Mansoor Delane,CB,12.233862433862434,36,35,35,11.0,11.0,11,11,0.3398295120517343,17,148.06273888012012,448,0.08262620647432203
miami-dolphins,Miami Dolphins,Spencer Fano,OT,9.392391146060872,29,28,27,11.0,11.0,11,11,0.3238755567607197,20,148.06273888012012,448,0.06343521143199625
miami-dolphins,Miami Dolphins,Kevin Concepcion,WR,9.30079365079365,28,27,27,29.285714285714285,30.0,22,30,0.33217120181405896,20,148.06273888012012,448,0.06281657168535895
miami-dolphins,Miami Dolphins,Colton Hood,CB,8.637580621673548,26,25,25,30.0,30.0,30,30,0.33221463929513645,15,148.06273888012012,448,0.058337301383213074
miami-dolphins,Miami Dolphins,Jermod McCoy,CB,7.744726062467998,24,24,24,12.583333333333334,11.0,11,30,0.3226969192694999,16,148.06273888012012,448,0.05230705659672121
miami-dolphins,Miami Dolphins,Denzel Boston,WR,7.1663850486431135,22,22,22,30.0,30.0,30,30,0.3257447749383233,14,148.06273888012012,448,0.04840100286436968
miami-dolphins,Miami Dolphins,Chris Johnson,CB,6.31031746031746,19,19,19,30.0,30.0,30,30,0.3321219715956558,13,148.06273888012012,448,0.0426192133689128
miami-dolphins,Miami Dolphins,Avieon Terrell,CB,5.218581622251347,18,17,16,29.61111111111111,30.0,23,30,0.2899212012361859,13,148.06273888012012,448,0.035245745565172897
miami-dolphins,Miami Dolphins,Keldric Faulk,EDGE,4.708497160332023,14,13,13,23.285714285714285,30.0,11,30,0.3363212257380016,12,148.06273888012012,448,0.03180068932903021
miami-dolphins,Miami Dolphins,Emmanuel McNeil-Warren,S,4.7023809523809526,13,13,13,28.23076923076923,30.0,11,30,0.3617216117216117,9,148.06273888012012,448,0.031759381110653795
miami-dolphins,Miami Dolphins,Rueben Bain,EDGE,4.394444444444444,11,11,11,10.636363636363637,11.0,7,11,0.39949494949494946,7,148.06273888012012,448,0.029679610668302117
miami-dolphins,Miami Dolphins,Carnell Tate,WR,4.073576525411387,12,12,12,11.0,11.0,11,11,0.33946471045094895,8,148.06273888012012,448,0.02751250284995459
miami-dolphins,Miami Dolphins,Caleb Downs,S,3.9743701762050385,12,12,12,10.583333333333334,11.0,6,11,0.3311975146837532,9,148.06273888012012,448,0.026842473712599027
miami-dolphins,Miami Dolphins,Jordyn Tyson,WR,3.6648809523809525,11,11,11,11.0,11.0,11,11,0.3331709956709957,5,148.06273888012012,448,0.024752216392189295
miami-dolphins,Miami Dolphins,Omar Cooper Jr.,WR,2.835813492063492,10,10,10,28.5,30.0,22,30,0.2835813492063492,6,148.06273888012012,448,0.019152782891308836
miami-dolphins,Miami Dolphins,Akheem Mesidor,EDGE,2.811671763506626,9,9,9,28.22222222222222,30.0,18,30,0.3124079737229584,7,148.06273888012012,448,0.018989732222791805
miami-dolphins,Miami Dolphins,Dillon Thieneman,S,2.4201228878648235,8,8,8,20.5,20.5,11,30,0.30251536098310294,7,148.06273888012012,448,0.016345252736573314
miami-dolphins,Miami Dolphins,Monroe Freeling,OT,2.282258064516129,7,7,7,12.428571428571429,11.0,11,21,0.326036866359447,3,148.06273888012012,448,0.015414128374080483
miami-dolphins,Miami Dolphins,Kenyon Sadiq,TE,1.9047619047619047,5,5,5,18.8,20.0,11,30,0.38095238095238093,2,148.06273888012012,448,0.012864559437226853
miami-dolphins,Miami Dolphins,T.J. Parker,EDGE,1.8333333333333335,6,6,6,30.0,30.0,30,30,0.3055555555555556,6,148.06273888012012,448,0.012382138458330848
miami-dolphins,Miami Dolphins,Olaivavega Ioane,IOL,1.780952380952381,5,5,5,13.0,11.0,11,21,0.3561904761904762,4,148.06273888012012,448,0.01202836307380711
miami-dolphins,Miami Dolphins,Kayden McDonald,DL,1.6825396825396826,5,5,5,30.0,30.0,30,30,0.33650793650793653,4,148.06273888012012,448,0.011363694169550388
miami-dolphins,Miami Dolphins,Blake Miller,OT,1.5833333333333333,4,4,4,26.75,30.0,17,30,0.3958333333333333,2,148.06273888012012,448,0.010693665032194821
miami-dolphins,Miami Dolphins,Brandon Cisse,CB,1.4166666666666667,4,3,3,30.0,30.0,30,30,0.3541666666666667,1,148.06273888012012,448,0.009568016081437473
miami-dolphins,Miami Dolphins,Caleb Lomu,OT,1.1666666666666665,3,3,3,30.0,30.0,30,30,0.38888888888888884,1,148.06273888012012,448,0.007879542655301447
miami-dolphins,Miami Dolphins,Zion Young,EDGE,1.0,3,3,3,30.0,30.0,30,30,0.3333333333333333,1,148.06273888012012,448,0.006753893704544099
miami-dolphins,Miami Dolphins,Ty Simpson,QB,0.888888888888889,2,2,2,30.0,30.0,30,30,0.4444444444444445,2,148.06273888012012,448,0.0060034610707058655
miami-dolphins,Miami Dolphins,Sonny Styles,LB,0.6666666666666667,2,2,2,11.0,11.0,11,11,0.33333333333333337,1,148.06273888012012,448,0.0045025958030294
miami-dolphins,Miami Dolphins,Kadyn Proctor,OT,0.6666666666666667,2,2,2,20.5,20.5,11,30,0.33333333333333337,2,148.06273888012012,448,0.0045025958030294
miami-dolphins,Miami Dolphins,C.J. Allen,LB,0.6666666666666667,3,3,3,30.0,30.0,30,30,0.22222222222222224,2,148.06273888012012,448,0.0045025958030294
miami-dolphins,Miami Dolphins,Chase Bisontis,IOL,0.6666666666666667,2,2,2,30.0,30.0,30,30,0.33333333333333337,1,148.06273888012012,448,0.0045025958030294
miami-dolphins,Miami Dolphins,Peter Woods,DL,0.6666666666666666,2,2,2,30.0,30.0,30,30,0.3333333333333333,0,148.06273888012012,448,0.004502595803029399
miami-dolphins,Miami Dolphins,Cashius Howell,EDGE,0.5,2,2,2,23.5,23.5,17,30,0.25,1,148.06273888012012,448,0.0033769468522720494
miami-dolphins,Miami Dolphins,Max Iheanachor,OT,0.5,2,2,2,30.0,30.0,30,30,0.25,2,148.06273888012012,448,0.0033769468522720494
miami-dolphins,Miami Dolphins,Malachi Lawrence,EDGE,0.4,1,1,1,30.0,30.0,30,30,0.4,1,148.06273888012012,448,0.0027015574818176394
miami-dolphins,Miami Dolphins,D'angelo Ponds,CB,0.38095238095238093,1,1,1,30.0,30.0,30,30,0.38095238095238093,1,148.06273888012012,448,0.002572911887445371
miami-dolphins,Miami Dolphins,Anthony Hill Jr.,LB,0.33333333333333337,1,1,1,30.0,30.0,30,30,0.33333333333333337,1,148.06273888012012,448,0.0022512979015147
miami-dolphins,Miami Dolphins,Antonio Williams,WR,0.33333333333333337,1,1,1,30.0,30.0,30,30,0.33333333333333337,1,148.06273888012012,448,0.0022512979015147
miami-dolphins,Miami Dolphins,Emmanuel Pregnon,IOL,0.33333333333333337,1,1,1,30.0,30.0,30,30,0.33333333333333337,1,148.06273888012012,448,0.0022512979015147
miami-dolphins,Miami Dolphins,Chris Bell,WR,0.3333333333333333,1,1,1,30.0,30.0,30,30,0.3333333333333333,0,148.06273888012012,448,0.0022512979015146995
miami-dolphins,Miami Dolphins,Chris Brazzell,WR,0.3333333333333333,1,1,1,30.0,30.0,30,30,0.3333333333333333,0,148.06273888012012,448,0.0022512979015146995
miami-dolphins,Miami Dolphins,Christen Miller,DL,0.3333333333333333,1,1,1,30.0,30.0,30,30,0.3333333333333333,0,148.06273888012012,448,0.0022512979015146995
miami-dolphins,Miami Dolphins,Fernando Mendoza,QB,0.28571428571428575,1,1,1,3.0,3.0,3,3,0.28571428571428575,1,148.06273888012012,448,0.0019296839155840285
miami-dolphins,Miami Dolphins,Caleb Banks,DL,0.16666666666666669,1,1,1,26.0,26.0,26,26,0.16666666666666669,1,148.06273888012012,448,0.00112564895075735
miami-dolphins,Miami Dolphins,David Bailey,EDGE,0.0,1,1,1,11.0,11.0,11,11,0.0,1,148.06273888012012,448,0.0
minnesota-vikings,Minnesota Vikings,Dillon Thieneman,S,51.565208564045776,140,131,128,18.014285714285716,18.0,18,20,0.36832291831461267,93,87.81933985480497,233,0.5871737210653198
minnesota-vikings,Minnesota Vikings,Emmanuel McNeil-Warren,S,9.192955580164883,24,22,22,19.041666666666668,18.0,18,25,0.38303981584020347,19,87.81933985480497,233,0.10468030840773733
minnesota-vikings,Minnesota Vikings,Jermod McCoy,CB,5.805555555555555,12,12,12,17.666666666666668,18.0,14,18,0.4837962962962963,8,87.81933985480497,233,0.0661079389250033
minnesota-vikings,Minnesota Vikings,Peter Woods,DL,3.4444444444444446,10,10,10,18.1,18.0,15,22,0.34444444444444444,6,87.81933985480497,233,0.03922193505598283
minnesota-vikings,Minnesota Vikings,Jeremiyah Love,RB,3.0180878552971575,7,7,7,15.142857142857142,18.0,9,18,0.43115540789959395,3,87.81933985480497,233,0.03436700686075614
minnesota-vikings,Minnesota Vikings,Keldric Faulk,EDGE,2.916666666666667,5,5,5,17.6,18.0,16,18,0.5833333333333334,3,87.81933985480497,233,0.03321212242643707
minnesota-vikings,Minnesota Vikings,Kayden McDonald,DL,1.9069767441860466,3,3,3,18.0,18.0,18,18,0.6356589147286822,3,87.81933985480497,233,0.021714769745922975
minnesota-vikings,Minnesota Vikings,Avieon Terrell,CB,1.8333333333333335,4,4,4,18.0,18.0,18,18,0.45833333333333337,4,87.81933985480497,233,0.02087619123947473
minnesota-vikings,Minnesota Vikings,Spencer Fano,OT,1.1944444444444444,4,4,4,18.0,18.0,18,18,0.2986111111111111,4,87.81933985480497,233,0.013601154898445657
minnesota-vikings,Minnesota Vikings,Akheem Mesidor,EDGE,1.0,3,3,3,18.0,18.0,18,18,0.3333333333333333,1,87.81933985480497,233,0.011387013403349851
minnesota-vikings,Minnesota Vikings,Kenyon Sadiq,TE,0.8666666666666667,3,3,3,18.0,18.0,18,18,0.2888888888888889,3,87.81933985480497,233,0.009868744949569873
minnesota-vikings,Minnesota Vikings,Jordyn Tyson,WR,0.8333333333333335,2,2,2,18.0,18.0,18,18,0.41666666666666674,2,87.81933985480497,233,0.009489177836124879
minnesota-vikings,Minnesota Vikings,Colton Hood,CB,0.7083333333333333,2,2,2,18.0,18.0,18,18,0.35416666666666663,1,87.81933985480497,233,0.008065801160706144
minnesota-vikings,Minnesota Vikings,Caleb Downs,S,0.6388888888888888,3,3,3,18.0,18.0,18,18,0.21296296296296294,3,87.81933985480497,233,0.007275036341029072
minnesota-vikings,Minnesota Vikings,C.J. Allen,LB,0.5333333333333333,1,1,1,18.0,18.0,18,18,0.5333333333333333,1,87.81933985480497,233,0.006073073815119921
minnesota-vikings,Minnesota Vikings,Olaivavega Ioane,IOL,0.5,1,1,1,18.0,18.0,18,18,0.5,1,87.81933985480497,233,0.005693506701674926
minnesota-vikings,Minnesota Vikings,Kadyn Proctor,OT,0.4166666666666667,2,2,2,18.0,18.0,18,18,0.20833333333333334,2,87.81933985480497,233,0.004744588918062439
minnesota-vikings,Minnesota Vikings,Chris Johnson,CB,0.3333333333333333,1,1,1,18.0,18.0,18,18,0.3333333333333333,0,87.81933985480497,233,0.0037956711344499503
minnesota-vikings,Minnesota Vikings,Denzel Boston,WR,0.3333333333333333,1,1,1,18.0,18.0,18,18,0.3333333333333333,0,87.81933985480497,233,0.0037956711344499503
minnesota-vikings,Minnesota Vikings,Mansoor Delane,CB,0.3333333333333333,2,2,2,18.0,18.0,18,18,0.16666666666666666,1,87.81933985480497,233,0.0037956711344499503
minnesota-vikings,Minnesota Vikings,Zion Young,EDGE,0.3333333333333333,1,1,1,18.0,18.0,18,18,0.3333333333333333,0,87.81933985480497,233,0.0037956711344499503
minnesota-vikings,Minnesota Vikings,Omar Cooper Jr.,WR,0.1111111111111111,1,1,1,18.0,18.0,18,18,0.1111111111111111,1,87.81933985480497,233,0.001265223711483317
minnesota-vikings,Minnesota Vikings,Caleb Banks,DL,0.0,1,1,1,18.0,18.0,18,18,0.0,1,87.81933985480497,233,0.0
new-england-patriots,New England Patriots,Max Iheanachor,OT,14.581858407079645,27,26,26,30.555555555555557,31.0,23,31,0.5400688298918387,20,107.31586599241466,220,0.135877936335251
new-england-patriots,New England Patriots,Blake Miller,OT,12.309636184857425,22,22,22,31.0,31.0,31,31,0.5595289174935193,19,107.31586599241466,220,0.11470471836594506
new-england-patriots,New England Patriots,Cashius Howell,EDGE,9.358161258603737,19,18,17,31.0,31.0,31,31,0.49253480308440717,12,107.31586599241466,220,0.08720202900161281
new-england-patriots,New England Patriots,Denzel Boston,WR,6.216666666666667,14,14,14,30.785714285714285,31.0,28,31,0.4440476190476191,7,107.31586599241466,220,0.057928681925802805
new-england-patriots,New England Patriots,T.J. Parker,EDGE,5.711111111111111,13,12,12,31.0,31.0,31,31,0.4393162393162393,7,107.31586599241466,220,0.053217770348279965
new-england-patriots,New England Patriots,Omar Cooper Jr.,WR,5.0151917404129795,10,10,10,31.0,31.0,31,31,0.501519174041298,6,107.31586599241466,220,0.04673299417597269
new-england-patriots,New England Patriots,Zion Young,EDGE,4.877777777777778,11,11,11,31.0,31.0,31,31,0.44343434343434346,8,107.31586599241466,220,0.04545253148423134
new-england-patriots,New England Patriots,Malachi Lawrence,EDGE,4.433333333333334,8,8,8,31.0,31.0,31,31,0.5541666666666667,6,107.31586599241466,220,0.04131107075673873
new-england-patriots,New England Patriots,Kayden McDonald,DL,4.055555555555555,8,7,7,31.0,31.0,31,31,0.5069444444444444,6,107.31586599241466,220,0.037790829138370015
new-england-patriots,New England Patriots,C.J. Allen,LB,3.911111111111111,8,6,6,31.0,31.0,31,31,0.4888888888888889,4,107.31586599241466,220,0.036444854401934915
new-england-patriots,New England Patriots,Caleb Lomu,OT,3.8373015873015874,9,9,9,31.0,31.0,31,31,0.4263668430335097,8,107.31586599241466,220,0.035757076102547754
new-england-patriots,New England Patriots,Keldric Faulk,EDGE,3.1111111111111107,5,5,5,29.6,31.0,24,31,0.6222222222222221,3,107.31586599241466,220,0.028990225092448228
new-england-patriots,New England Patriots,R Mason Thomas,EDGE,2.887413962635202,5,5,5,31.0,31.0,31,31,0.5774827925270404,4,107.31586599241466,220,0.026905750943101842
new-england-patriots,New England Patriots,Kadyn Proctor,OT,2.5651917404129794,5,5,5,29.8,31.0,25,31,0.5130383480825959,5,107.31586599241466,220,0.023903191915669704
new-england-patriots,New England Patriots,Akheem Mesidor,EDGE,2.555555555555556,6,6,6,29.833333333333332,31.0,24,31,0.425925925925926,3,107.31586599241466,220,0.02381339918308248
new-england-patriots,New England Patriots,Colton Hood,CB,2.4444444444444446,4,4,4,31.0,31.0,31,31,0.6111111111111112,3,107.31586599241466,220,0.022778034001209327
new-england-patriots,New England Patriots,Jacob Rodriguez,LB,2.3555555555555556,5,5,5,31.0,31.0,31,31,0.47111111111111115,4,107.31586599241466,220,0.021949741855710803
new-england-patriots,New England Patriots,Caleb Banks,DL,2.3333333333333335,5,4,4,31.0,31.0,31,31,0.4666666666666667,5,107.31586599241466,220,0.021742668819336175
new-england-patriots,New England Patriots,Emmanuel McNeil-Warren,S,2.2444444444444445,6,6,6,31.0,31.0,31,31,0.37407407407407406,3,107.31586599241466,220,0.02091437667383765
new-england-patriots,New England Patriots,Kevin Concepcion,WR,2.1111111111111107,5,5,5,31.0,31.0,31,31,0.42222222222222217,1,107.31586599241466,220,0.019671938455589868
new-england-patriots,New England Patriots,Eli Stowers,TE,1.2777777777777777,4,4,4,31.0,31.0,31,31,0.3194444444444444,2,107.31586599241466,220,0.011906699591541236
new-england-patriots,New England Patriots,Jermod McCoy,CB,1.1666666666666667,2,2,2,31.0,31.0,31,31,0.5833333333333334,2,107.31586599241466,220,0.010871334409668088
new-england-patriots,New England Patriots,Kenyon Sadiq,TE,1.142857142857143,2,2,2,31.0,31.0,31,31,0.5714285714285715,2,107.31586599241466,220,0.01064947044212384
new-england-patriots,New England Patriots,Avieon Terrell,CB,1.1111111111111112,2,2,2,31.0,31.0,31,31,0.5555555555555556,2,107.31586599241466,220,0.010353651818731512
new-england-patriots,New England Patriots,Jake Golday,LB,0.8888888888888888,2,2,2,31.0,31.0,31,31,0.4444444444444444,1,107.31586599241466,220,0.008282921454985208
new-england-patriots,New England Patriots,Gabe Jacas,EDGE,0.6666666666666666,2,2,2,31.0,31.0,31,31,0.3333333333333333,0,107.31586599241466,220,0.006212191091238906
new-england-patriots,New England Patriots,Peter Woods,DL,0.5555555555555556,2,2,2,31.0,31.0,31,31,0.2777777777777778,2,107.31586599241466,220,0.005176825909365756
new-england-patriots,New England Patriots,Monroe Freeling,OT,0.5333333333333333,1,1,1,31.0,31.0,31,31,0.5333333333333333,1,107.31586599241466,220,0.004969752872991125
new-england-patriots,New England Patriots,Keylan Rutledge,IOL,0.4761904761904762,1,1,1,31.0,31.0,31,31,0.4761904761904762,1,107.31586599241466,220,0.004437279350884934
new-england-patriots,New England Patriots,Arvell Reese,LB,0.4666666666666666,1,1,1,2.0,2.0,2,2,0.4666666666666666,1,107.31586599241466,220,0.004348533763867234
new-england-patriots,New England Patriots,Chris Brazzell,WR,0.4,1,1,1,31.0,31.0,31,31,0.4,1,107.31586599241466,220,0.003727314654743344
new-england-patriots,New England Patriots,Dillon Thieneman,S,0.38095238095238093,1,1,1,31.0,31.0,31,31,0.38095238095238093,1,107.31586599241466,220,0.0035498234807079462
new-england-patriots,New England Patriots,Anthony Hill Jr.,LB,0.3333333333333333,1,1,1,31.0,31.0,31,31,0.3333333333333333,0,107.31586599241466,220,0.003106095545619453
new-england-patriots,New England Patriots,Chase Bisontis,IOL,0.3333333333333333,1,1,1,31.0,31.0,31,31,0.3333333333333333,0,107.31586599241466,220,0.003106095545619453
new-england-patriots,New England Patriots,Chris Bell,WR,0.3333333333333333,1,1,1,31.0,31.0,31,31,0.3333333333333333,0,107.31586599241466,220,0.003106095545619453
new-england-patriots,New England Patriots,Matayo Uiagalelei,EDGE,0.3333333333333333,1,1,1,31.0,31.0,31,31,0.3333333333333333,0,107.31586599241466,220,0.003106095545619453
new-orleans-saints,New Orleans Saints,Rueben Bain,EDGE,19.68015873015873,55,50,50,8.145454545454545,8.0,8,12,0.3578210678210678,28,89.60517747781527,255,0.2196319373959301
new-orleans-saints,New Orleans Saints,Mansoor Delane,CB,16.594550681164854,47,43,41,8.042553191489361,8.0,8,10,0.35307554640776284,40,89.60517747781527,255,0.1851963374021929
new-orleans-saints,New Orleans Saints,Carnell Tate,WR,15.305361829771279,47,46,45,8.02127659574468,8.0,5,12,0.3256459963781123,29,89.60517747781527,255,0.1708089003401687
new-orleans-saints,New Orleans Saints,Jordyn Tyson,WR,8.74315710536183,25,24,24,8.32,8.0,8,12,0.34972628421447316,15,89.60517747781527,255,0.09757424014395248
new-orleans-saints,New Orleans Saints,Makai Lemon,WR,7.386904761904762,22,21,21,8.0,8.0,8,8,0.33576839826839827,16,89.60517747781527,255,0.08243836985573333
new-orleans-saints,New Orleans Saints,David Bailey,EDGE,5.830952380952381,19,19,19,7.473684210526316,8.0,3,8,0.3068922305764411,13,89.60517747781527,255,0.06507383328821625
new-orleans-saints,New Orleans Saints,Caleb Downs,S,5.217760279965004,12,12,12,8.0,8.0,8,8,0.43481335666375037,9,89.60517747781527,255,0.058230566880544746
new-orleans-saints,New Orleans Saints,Sonny Styles,LB,2.862204724409449,9,9,9,8.0,8.0,8,8,0.31802274715660545,7,89.60517747781527,255,0.031942403385318695
new-orleans-saints,New Orleans Saints,Jermod McCoy,CB,2.2063492063492065,6,6,6,8.666666666666666,8.0,8,12,0.36772486772486773,4,89.60517747781527,255,0.02462301028191659
new-orleans-saints,New Orleans Saints,Francis Mauigoa,OT,1.6111111111111112,4,4,4,8.0,8.0,8,8,0.4027777777777778,4,89.60517747781527,255,0.017980111824564993
new-orleans-saints,New Orleans Saints,Denzel Boston,WR,1.1666666666666667,2,2,2,12.5,12.5,8,17,0.5833333333333334,2,89.60517747781527,255,0.013020080976409132
new-orleans-saints,New Orleans Saints,Jeremiyah Love,RB,1.1111111111111112,2,2,2,8.0,8.0,8,8,0.5555555555555556,2,89.60517747781527,255,0.01240007712038965
new-orleans-saints,New Orleans Saints,Zion Young,EDGE,0.5,1,1,1,32.0,32.0,32,32,0.5,1,89.60517747781527,255,0.005580034704175342
new-orleans-saints,New Orleans Saints,Keldric Faulk,EDGE,0.38888888888888884,1,1,1,25.0,25.0,25,25,0.38888888888888884,1,89.60517747781527,255,0.004340026992136377
new-orleans-saints,New Orleans Saints,Kenyon Sadiq,TE,0.33333333333333337,1,1,1,8.0,8.0,8,8,0.33333333333333337,1,89.60517747781527,255,0.0037200231361168954
new-orleans-saints,New Orleans Saints,Arvell Reese,LB,0.3333333333333333,1,1,1,3.0,3.0,3,3,0.3333333333333333,0,89.60517747781527,255,0.0037200231361168945
new-orleans-saints,New Orleans Saints,Kayden McDonald,DL,0.3333333333333333,1,1,1,8.0,8.0,8,8,0.3333333333333333,0,89.60517747781527,255,0.0037200231361168945
new-york-giants,New York Giants,Sonny Styles,LB,56.78165445665446,114,106,104,5.219298245614035,5.0,5,10,0.49808468821626717,73,161.5688034188034,318,0.35143946885260025
new-york-giants,New York Giants,Caleb Downs,S,34.238461538461536,67,63,63,6.1940298507462686,5.0,5,10,0.5110218140068886,37,161.5688034188034,318,0.21191257726723287
new-york-giants,New York Giants,Carnell Tate,WR,14.024969474969476,27,26,26,5.7407407407407405,5.0,5,10,0.5194433138877583,19,161.5688034188034,318,0.0868049349763102
new-york-giants,New York Giants,Jordyn Tyson,WR,13.036874236874237,22,22,22,8.636363636363637,10.0,5,10,0.5925851925851926,18,161.5688034188034,318,0.08068930363420022
new-york-giants,New York Giants,Francis Mauigoa,OT,12.16031746031746,25,25,25,5.0,5.0,5,5,0.4864126984126984,18,161.5688034188034,318,0.07526401881430435
new-york-giants,New York Giants,Jeremiyah Love,RB,10.348748473748474,20,20,19,5.0,5.0,5,5,0.5174374236874237,18,161.5688034188034,318,0.06405165016246003
new-york-giants,New York Giants,Olaivavega Ioane,IOL,4.0,7,7,7,10.857142857142858,10.0,10,13,0.5714285714285714,5,161.5688034188034,318,0.024757254589746373
new-york-giants,New York Giants,Mansoor Delane,CB,2.861111111111111,6,6,6,7.5,7.5,5,10,0.47685185185185186,6,161.5688034188034,318,0.017708314046832475
new-york-giants,New York Giants,Spencer Fano,OT,2.8555555555555556,7,7,7,7.857142857142857,10.0,5,10,0.40793650793650793,5,161.5688034188034,318,0.017673928971013383
new-york-giants,New York Giants,Arvell Reese,LB,2.4444444444444446,5,5,5,5.0,5.0,5,5,0.48888888888888893,3,161.5688034188034,318,0.015129433360400561
new-york-giants,New York Giants,Rueben Bain,EDGE,1.8888888888888888,4,4,4,8.75,10.0,5,10,0.4722222222222222,2,161.5688034188034,318,0.011690925778491342
new-york-giants,New York Giants,Makai Lemon,WR,1.6666666666666667,4,4,4,9.75,10.0,9,10,0.4166666666666667,3,161.5688034188034,318,0.010315522745727656
new-york-giants,New York Giants,David Bailey,EDGE,1.1944444444444444,2,2,2,5.0,5.0,5,5,0.5972222222222222,2,161.5688034188034,318,0.007392791301104819
new-york-giants,New York Giants,Avieon Terrell,CB,1.0,1,1,1,31.0,31.0,31,31,1.0,1,161.5688034188034,318,0.006189313647436593
new-york-giants,New York Giants,Kayden McDonald,DL,0.888888888888889,2,2,2,28.0,28.0,28,28,0.4444444444444445,2,161.5688034188034,318,0.00550161213105475
new-york-giants,New York Giants,Brandon Cisse,CB,0.8333333333333333,2,2,2,18.5,18.5,5,32,0.41666666666666663,1,161.5688034188034,318,0.005157761372863827
new-york-giants,New York Giants,Jermod McCoy,CB,0.7333333333333333,1,1,1,5.0,5.0,5,5,0.7333333333333333,1,161.5688034188034,318,0.0045388300081201675
new-york-giants,New York Giants,Peter Woods,DL,0.6111111111111112,2,2,2,19.0,19.0,10,28,0.3055555555555556,1,161.5688034188034,318,0.0037823583401001403
new-york-jets,New York Jets,Arvell Reese,LB,68.89143990929705,159,149,144,2.0,2.0,2,2,0.4332794962848871,100,221.84361300075585,495,0.3105405604310201
new-york-jets,New York Jets,David Bailey,EDGE,36.51477702191988,76,71,71,2.0,2.0,2,2,0.4804575923936827,56,221.84361300075585,495,0.16459692721374616
new-york-jets,New York Jets,Jordyn Tyson,WR,22.198639455782313,50,49,49,15.96,16.0,9,24,0.44397278911564625,33,221.84361300075585,495,0.10006436135579291
new-york-jets,New York Jets,Omar Cooper Jr.,WR,19.24669312169312,41,39,39,16.0,16.0,16,16,0.4694315395534907,26,221.84361300075585,495,0.08675793213675953
new-york-jets,New York Jets,Makai Lemon,WR,18.84591836734694,43,39,37,15.604651162790697,16.0,7,16,0.43827717133364974,29,221.84361300075585,495,0.08495136782361513
new-york-jets,New York Jets,Ty Simpson,QB,8.21111111111111,16,16,16,18.25,16.0,16,32,0.5131944444444444,11,221.84361300075585,495,0.03701306068740926
new-york-jets,New York Jets,Denzel Boston,WR,7.023809523809524,13,12,12,16.923076923076923,16.0,16,23,0.5402930402930403,11,221.84361300075585,495,0.03166108516176029
new-york-jets,New York Jets,Jermod McCoy,CB,6.783163265306123,15,15,15,16.733333333333334,16.0,16,26,0.4522108843537415,13,221.84361300075585,495,0.030576328854160034
new-york-jets,New York Jets,Kevin Concepcion,WR,4.841666666666667,10,10,10,17.6,16.0,16,24,0.4841666666666667,8,221.84361300075585,495,0.021824683619132052
new-york-jets,New York Jets,Olaivavega Ioane,IOL,3.5750566893424036,10,10,9,15.7,16.0,13,16,0.35750566893424035,6,221.84361300075585,495,0.016115211256184432
